Ticker,Model,Train_Return_RMSE,Test_Return_RMSE,Return_Gap_Test/Train,Train_Price_RMSE,Test_Price_RMSE,Price_Gap_Test/Train,Fit_Status,Reason
BBRI.JK,Naive_Zero_Return,0.01999261401417645,0.020416752277586263,1.0212147477618017,44.396491549604036,75.74943597665431,1.7062032005844368,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BBRI.JK,MA5_Return,0.022130786596172992,0.02236865746329281,1.0107484144807104,48.99187542258282,82.59160988525106,1.6858225812515115,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BBRI.JK,Ridge_Return,0.015826859451419418,0.02282902256009226,1.4424227769360056,38.20298121138585,85.0167148087657,2.2253947758251833,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BBRI.JK,LSTM_Return_Ensemble,0.01971320763071989,0.020762248851130864,1.053215145909396,43.964663100750585,77.07291279508482,1.753065015384344,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
