Ticker,Model,Beats_Naive_Return_RMSE,Beats_Naive_Price_RMSE,Beats_Naive_DA,Naive_Return_RMSE,Model_Return_RMSE,Naive_DA,Model_DA
BBRI.JK,MA5_Return,False,False,True,0.02041674871386655,0.02236865095779852,6.324110671936759,48.023715415019765
BBRI.JK,Ridge_Return,False,False,True,0.02041674871386655,0.022828946068304306,6.324110671936759,47.233201581027664
BBRI.JK,LSTM_Return_Ensemble,False,False,True,0.02041674871386655,0.020762244645830135,6.324110671936759,44.66403162055336
