Date,Open,High,Low,Close,Volume
2020-12-08,5492.731311392527,5492.731311392527,5412.699183389108,5467.4580078125,70561500
2020-12-10,5568.5196574976235,5576.969611454372,5526.269887713878,5555.8447265625,151420500
2020-12-11,5576.969567789532,5729.068737820156,5572.744590844237,5691.0439453125,214160000
2020-12-14,5745.968744272361,5771.318606379445,5741.743767254513,5762.86865234375,179785500
2020-12-15,5771.317878284932,5830.467549072625,5581.193936467346,5737.51806640625,164024500
2020-12-16,5796.667708801709,5872.71728515625,5779.767802945144,5872.71728515625,138674000
2020-12-17,5885.393320580051,5914.968161386986,5762.8689800941775,5860.04345703125,91920000
2020-12-18,5860.042631620519,5860.042631620519,5707.943471751493,5745.96826171875,147238500
2020-12-21,5822.0175888486,5822.0175888486,5745.968012216325,5771.31787109375,93692500
2020-12-22,5695.267947517219,5762.86756707232,5669.918090184056,5674.14306640625,61790500
2020-12-23,5834.692913568773,5834.692913568773,5593.869237918216,5682.59375,76948000
2020-12-28,5737.5183127074115,5762.868172704646,5627.668919386062,5729.068359375,60234000
2020-12-29,5724.843019202121,5754.417853987666,5695.2681844165745,5716.39306640625,34212500
2020-12-30,5745.968022987445,5745.968022987445,5661.468493237629,5720.6181640625,52675500
2021-01-04,5745.967646991588,5792.442385312843,5678.368027615215,5775.54248046875,47937000
2021-01-05,5796.668157451075,5991.01708984375,5788.218203868785,5991.01708984375,104831000
2021-01-06,5957.216691414687,5978.341573299136,5813.567494600432,5868.4921875,89753500
2021-01-07,5914.967415201005,5957.21718245244,5838.91783414842,5885.392578125,71360000
2021-01-08,5944.541867519947,5982.566655585107,5893.842150099735,5957.216796875,75033500
2021-01-11,6041.717107992256,6219.166141933288,6037.49213099366,6206.4912109375,169034500
2021-01-12,6206.490137537098,6236.06497141236,6050.166015625,6050.166015625,95235000
2021-01-13,6121.991611437851,6147.341473182935,5974.11741792486,6016.3671875,76581500
2021-01-14,5957.216556907719,5991.016367159677,5910.741817811276,5931.86669921875,89319500
2021-01-15,5995.2412281379175,5999.466204338156,5779.767441925773,5876.94189453125,89853500
2021-01-18,5876.942947902036,6020.592164457514,5783.993454836727,6016.3671875,86343000
2021-01-19,6016.367561883369,6016.367561883369,5919.193085813623,5995.24267578125,73777000
2021-01-20,6054.392356867183,6164.241764598199,5974.117789679131,5995.24267578125,107216000
2021-01-21,6151.565834805653,6168.465740945229,5965.666867270318,5978.341796875,66428000
2021-01-22,5978.3424058472365,6050.167014256709,5978.3424058472365,5982.5673828125,80829000
2021-01-25,6083.966218017057,6083.966218017057,5914.967156405472,5944.5419921875,76836500
2021-01-26,5876.943031825627,5914.967824986254,5762.86865234375,5762.86865234375,98658000
2021-01-27,5762.867925315261,5855.817407981636,5665.693466164051,5737.51806640625,97920000
2021-01-28,5737.518287194293,5851.592656674592,5737.518287194293,5830.4677734375,104627000
2021-01-29,5830.467803774501,5914.967337162537,5712.16845703125,5712.16845703125,132762500
2021-02-01,5712.168928129582,5847.368192700696,5572.74468654062,5762.86865234375,113129000
2021-02-02,5885.39249159869,5898.067421587775,5745.96826171875,5745.96826171875,86741000
2021-02-03,5914.966947115384,5914.966947115384,5767.0927734375,5767.0927734375,67291000
2021-02-04,5847.368059354486,5914.967690098468,5775.5434516890045,5792.443359375,80950500
2021-02-05,5805.11778911334,5872.717414022957,5792.442859442787,5843.142578125,51602000
2021-02-08,5957.217068534366,5961.442045178716,5813.567862626445,5847.36767578125,45604000
2021-02-09,5914.967779033847,5940.317640943992,5876.942986168629,5898.06787109375,75574000
2021-02-10,5957.217068534366,5957.217068534366,5830.467769203848,5847.36767578125,44984500
2021-02-11,5902.2923807543375,5902.2923807543375,5779.768057889716,5813.56787109375,36926000
2021-02-15,5771.318121696921,5822.017841653263,5678.368635110293,5745.96826171875,83922000
2021-02-16,5813.568342489193,5868.493043399339,5771.318572558313,5864.26806640625,47221000
2021-02-17,5822.0178201426625,5881.167493206522,5788.218006963315,5830.4677734375,66011500
2021-02-18,5788.218415054287,5830.468184507238,5691.0439453125,5691.0439453125,91204000
2021-02-19,5729.067985920329,5788.217655391483,5712.168080357143,5767.0927734375,70487500
2021-02-22,5830.467549072625,5864.267360951307,5737.51806640625,5737.51806640625,68913000
2021-02-23,5762.867797046703,5783.992679000687,5724.8430095295325,5767.0927734375,58360000
2021-02-24,5767.093285315985,5775.543238847584,5682.59375,5682.59375,71869000
2021-02-25,5695.26868504148,5720.618545657392,5644.568963809657,5665.69384765625,78688000
2021-02-26,5665.693968453102,5754.418482500466,5614.9942461403225,5669.9189453125,173631500
2021-03-01,5771.317715495254,5952.99169921875,5745.967857301278,5952.99169921875,205539000
2021-03-02,6016.366597246971,6050.166409591055,5914.967160214718,5927.64208984375,81446500
2021-03-03,5969.891981375557,5986.791887904576,5914.96728515625,5914.96728515625,84470000
2021-03-04,5834.692789350237,5914.967346191406,5678.36865234375,5678.36865234375,120802500
2021-03-05,5678.368635110293,5851.592678294462,5678.368635110293,5745.96826171875,111871500
2021-03-08,5872.717579432896,5872.717579432896,5678.36865234375,5678.36865234375,90883000
2021-03-09,5661.468894894966,5674.143825256671,5576.969359150265,5581.1943359375,135582000
2021-03-10,5678.368777964206,5678.368777964206,5593.8692425778345,5665.69384765625,50302000
2021-03-12,5809.342547160823,5813.567523558758,5674.143302426898,5716.39306640625,74328000
2021-03-15,5758.642347720719,5762.867323764535,5631.89306640625,5631.89306640625,57416000
2021-03-16,5669.918349056604,5669.918349056604,5593.868773584906,5598.09375,70755500
2021-03-17,5619.218266150955,5631.893194570845,5581.193480891287,5585.41845703125,71474500
2021-03-18,5593.8692425778345,5678.368777964206,5585.419289039197,5665.69384765625,70067500
2021-03-19,5720.618410370053,5720.618410370053,5598.094086957401,5712.16845703125,125853000
2021-03-22,5610.76953715068,5644.569353639539,5585.419674784035,5593.86962890625,67523500
2021-03-23,5678.367812261996,5678.367812261996,5538.9436025859195,5547.3935546875,127762500
2021-03-24,5505.144670379828,5534.719507442498,5424.870112638296,5441.77001953125,152050000
2021-03-25,5407.970467032967,5441.770282451923,5348.820790049794,5382.62060546875,119101500
2021-03-26,5382.6207146945635,5445.995369891125,5323.471036511107,5420.6455078125,134467500
2021-03-29,5416.419685411753,5505.1441888389345,5374.169921875,5374.169921875,113370500
2021-03-30,5382.620234008503,5454.444836817093,5382.620234008503,5403.7451171875,83115500
2021-03-31,5399.519677380833,5403.744653654214,5192.495839985167,5251.6455078125,223390500
2021-04-01,5251.645262691391,5298.119999529367,5200.945549777234,5260.09521484375,112286000
2021-04-05,5281.220350102813,5315.020160343471,5200.94580078125,5200.94580078125,73311500
2021-04-06,5184.04613723198,5213.620972570711,5137.571395985401,5209.39599609375,80215000
2021-04-07,5200.945667578125,5302.3450957031255,5184.045762890625,5281.22021484375,107908000
2021-04-08,5312.409952501019,5325.262557224812,5248.146928882055,5256.71533203125,123697500
2021-04-09,5410.945801568801,5415.230002520161,5265.2829692225305,5312.4091796875,116961000
2021-04-12,5393.809086861733,5393.809086861733,5192.451638821621,5196.73583984375,110411500
2021-04-13,5183.883516438802,5192.451918945312,5123.904698893229,5141.04150390625,119211500
2021-04-14,5231.00940202778,5402.37744140625,5192.451593167625,5402.37744140625,135519500
2021-04-15,5402.377548314963,5406.661749384206,5295.272521583897,5380.95654296875,102686500
2021-04-16,5458.072183920568,5458.072183920568,5325.261950245892,5376.67236328125,79293500
2021-04-19,5376.672873367723,5380.9570748604465,5338.115059933213,5372.388671875,47095000
2021-04-20,5312.4100027566155,5355.252018907879,5299.557397911237,5342.3994140625,72721000
2021-04-21,5312.409329379562,5333.830334739963,5282.419921875,5282.419921875,68397000
2021-04-22,5312.409603152655,5376.6726225456305,5295.272797981194,5325.26220703125,63758000
2021-04-23,5380.956560543818,5479.4931854582355,5333.8303486282275,5475.208984375,108498500
2021-04-26,5479.493145805365,5483.777346857598,5380.956521604017,5385.24072265625,108742000
2021-04-27,5458.072116205601,5513.766729636271,5445.219513106216,5488.0615234375,132650000
2021-04-28,5483.777689873417,5488.061891193632,5410.9462674297865,5415.23046875,87660000
2021-04-29,5535.188205379778,5535.188205379778,5449.504177432723,5492.34619140625,57355000
2021-04-30,5526.619332735656,5526.619332735656,5466.640518271858,5488.0615234375,65829500
2021-05-03,5552.3246038732395,5552.3246038732395,5436.65117462588,5475.208984375,42065500
2021-05-04,5440.935817718506,5509.483040618897,5432.367414855958,5483.77783203125,50123500
2021-05-05,5500.914529122081,5509.482931815418,5483.7777237354085,5505.19873046875,51685000
2021-05-06,5483.7777237354085,5526.6197372020915,5483.7777237354085,5505.19873046875,38115500
2021-05-07,5535.188249206543,5535.188249206543,5470.925227737427,5483.77783203125,48864000
2021-05-10,5483.777745327103,5500.91455078125,5479.4935439635665,5500.91455078125,68180500
2021-05-11,5483.777006172839,5552.32421875,5402.377191237461,5552.32421875,70680000
2021-05-17,5569.4619140625,5569.4619140625,5462.3568772536055,5569.4619140625,129058500
2021-05-18,5483.777386541471,5530.903598457062,5453.787978958822,5475.208984375,73563000
2021-05-19,5466.6407758323485,5483.777580772262,5428.082964717543,5436.6513671875,64912500
2021-05-20,5475.209027233542,5513.766837284483,5440.935418299373,5466.640625,64950000
2021-05-21,5526.619527564859,5526.619527564859,5363.819882566824,5449.50390625,92620000
2021-05-24,5445.219365658967,5466.640370244565,5389.524753736413,5419.51416015625,59210000
2021-05-25,5398.093513350708,5518.051146980723,5398.093513350708,5445.2197265625,87470000
2021-05-27,5518.051522627591,5552.325134569378,5372.388671875,5372.388671875,537971500
2021-05-28,5423.798784996056,5458.07239501183,5423.798784996056,5432.3671875,102108500
2021-05-31,5449.502867647058,5475.208069852941,5419.513465073529,5462.35546875,101442000
2021-06-02,5569.462067382057,5582.314672152939,5500.914841937355,5539.47265625,141732500
2021-06-03,5565.177764337714,5655.14599609375,5509.483144679214,5655.14599609375,133810500
2021-06-04,5672.282398722455,5672.282398722455,5569.461569742592,5638.0087890625,62108500
2021-06-07,5620.871709896631,5629.440111893424,5509.482483938314,5595.16650390625,62576000
2021-06-08,5633.724748721204,5633.724748721204,5509.48291015625,5509.48291015625,64348000
2021-06-09,5449.503669960758,5599.450704904647,5449.503669960758,5595.16650390625,77198000
2021-06-10,5616.588096042414,5672.28271484375,5560.893477241078,5672.28271484375,73262500
2021-06-11,5629.4403715767485,5638.008773968798,5535.1879452642,5543.75634765625,72780500
2021-06-14,5586.598622148011,5586.598622148011,5483.777788611545,5492.34619140625,61478500
2021-06-15,5522.335341676126,5543.75634765625,5488.061732107926,5543.75634765625,87799000
2021-06-16,5500.914212387432,5513.766815687402,5449.503799187549,5470.9248046875,48984000
2021-06-17,5475.208750647956,5475.208750647956,5376.672129939894,5423.79833984375,68448500
2021-06-18,5398.093155570652,5436.650963824728,5380.956351902174,5419.51416015625,118043000
2021-06-21,5398.09396875,5398.09396875,5320.978340625,5355.251953125,60823500
2021-06-22,5355.251564964511,5475.209200019716,5346.6831624605675,5432.3671875,65824000
2021-06-23,5393.8098556004215,5432.367670294943,5338.115234375,5338.115234375,52451000
