Ticker,Model,Train_Return_RMSE,Test_Return_RMSE,Return_Gap_Test/Train,Train_Price_RMSE,Test_Price_RMSE,Price_Gap_Test/Train,Fit_Status,Reason
BBCA.JK,Naive_Zero_Return,0.014644441953766093,0.015903806419837373,1.0859960707309444,71.74841094168045,133.89376765042127,1.8661565586345137,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BBCA.JK,MA5_Return,0.016257224729261898,0.01749497522972063,1.0761354118597417,79.52051130840395,147.3741385683051,1.8532845946719938,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BBCA.JK,Ridge_Return,0.011409556732365229,0.018454951845331097,1.617499459289278,59.18266545725192,155.50248063736797,2.627500458722809,Overfit,Train jauh lebih bagus daripada test.
BBCA.JK,LSTM_Return_Ensemble,0.014348247351480043,0.01591587703804594,1.109255830915418,70.67737618153528,133.8749854108302,1.8941702797083393,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
