Ticker,Fold,Return_MAE,Return_RMSE,Price_MAE,Price_RMSE,Price_MAPE,Price_R2,Direction_Accuracy
BMRI.JK,1,0.022024255245923996,0.028399921820192013,50.05228805541992,64.0311584918819,2.1958082,0.8670216798782349,43.366336633663366
BMRI.JK,2,0.023038333281874657,0.03326241549894999,45.772464752197266,62.1725798684597,2.313672,0.9547809958457947,44.554455445544555
BMRI.JK,3,0.015391755849123001,0.02005110118084189,54.1099739074707,70.93201727160134,1.5346472,0.9894374012947083,43.76237623762376
