Ticker,Model,Train_Return_RMSE,Test_Return_RMSE,Return_Gap_Test/Train,Train_Price_RMSE,Test_Price_RMSE,Price_Gap_Test/Train,Fit_Status,Reason
BMRI.JK,Naive_Zero_Return,0.02014789194079916,0.020889236946140477,1.0367951648499816,44.88388747080836,98.16402985723691,2.1870661252566626,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BMRI.JK,MA5_Return,0.022284622986303303,0.02285482136809162,1.0255870777862732,49.669916306930695,107.19135834892428,2.1580740681450945,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
BMRI.JK,Ridge_Return,0.016007569732542616,0.024028542798009738,1.5010737544476143,37.85731138618569,113.28260775048392,2.9923574496582255,Overfit,Train jauh lebih bagus daripada test.
BMRI.JK,LSTM_Return_Ensemble,0.019620840410563622,0.021102896998604497,1.0755348169104395,44.02648267529229,99.12484729654064,2.251482318667478,Overfit,Train jauh lebih bagus daripada test.
BMRI.JK,LSTM_Univariate,0.02004643992745759,0.020862364859427926,1.0407017373121081,44.63704127853416,97.97711786432585,2.1949733911114486,Mild overfit,"Test error lebih tinggi, tapi gap belum ekstrem."
