Ticker,Model,Beats_Naive_Return_RMSE,Beats_Naive_Price_RMSE,Beats_Naive_DA,Naive_Return_RMSE,Model_Return_RMSE,Naive_DA,Model_DA
BMRI.JK,MA5_Return,False,False,True,0.020889236946140477,0.02285482136809162,10.495049504950495,45.940594059405946
BMRI.JK,Ridge_Return,False,False,True,0.020889236946140477,0.024028472547198098,10.495049504950495,42.37623762376238
BMRI.JK,LSTM_Return_Ensemble,False,False,True,0.020889236946140477,0.021108205326943293,10.495049504950495,47.12871287128713
