Date,Open,High,Low,Close,Volume,ROE,EPS,DY,MA7,MA20,MA50,RSI,BB_upper,BB_lower,BB_width,Daily_Return,Log_Return,Volume_MA7,MACD,MACD_signal
2015-04-24,1401.53222696253,1404.2120409861318,1385.453486757648,1388.13330078125,164811446,0.18135999,389.06,0.134,1403.4461321149554,1401.5319702148438,1363.5733740234375,46.34166935499963,1419.6863865281648,1383.3775539015228,36.308832626642015,-0.007662619595079967,-0.007692128303935534,115127516.71428572,11.600269678091536,15.338270177090665
2015-04-27,1382.7737322077357,1382.7737322077357,1286.3011428923883,1288.98095703125,497780047,0.18135999,389.06,0.134,1386.6017368861608,1395.9044128417968,1364.4667700195312,18.055658362849982,1449.4126236812053,1342.3962020023882,107.0164216788171,-0.07142854630329554,-0.07410794509573282,175461515.85714287,1.8982584003704233,12.650267821746619
2015-04-28,1264.8624153300725,1294.3400746318339,1254.1433057485306,1272.90185546875,342672968,0.18135999,389.06,0.134,1369.3744942801338,1389.7408935546875,1364.7766235351562,17.33339649760309,1466.4764462392673,1313.0053408701078,153.47110536915943,-0.012474273940813685,-0.012552730840694776,210162322.2857143,-7.007328433603334,8.718748570676627
2015-04-29,1272.901872043783,1280.9411683504493,1205.9069684925173,1246.1038818359375,376079995,0.18135999,389.06,0.134,1346.0220249720983,1380.8975708007813,1364.4981201171875,15.476240830339947,1479.2342074927947,1282.560934108768,196.67327338402674,-0.0210526628723815,-0.02127743041369662,248230994.0,-16.04251455134431,3.76649594627244
2015-04-30,1243.4240684214833,1288.980608593812,1235.384772114817,1246.1038818359375,258526465,0.18135999,389.06,0.134,1321.9038783482142,1373.5281372070312,1364.2720141601562,15.853728990878338,1488.5635834704844,1258.492690943578,230.0708925269064,0.0,0.0,278286184.5714286,-22.93854339514337,-1.5745119220107222
2015-05-04,1221.985705042546,1275.5815415215409,1221.985705042546,1246.1038818359375,232215660,0.18135999,389.06,0.134,1298.1685616629463,1366.1587036132812,1363.0504565429687,16.049445894950992,1493.982326264581,1238.3350809619815,255.64724530259946,0.0,0.0,297126681.4285714,-28.080007094471284,-6.875610956502834
2015-05-05,1262.1827296324225,1283.6210949008978,1246.1039916652435,1254.1434326171875,234983858,0.18135999,389.06,0.134,1277.495884486607,1359.0572631835937,1361.4657739257811,19.047735250539006,1495.360077986562,1222.7544483806255,272.60562960593643,0.006451750049446092,0.00643102659735899,301010062.71428573,-31.146887627412298,-11.729866290684727
2015-05-06,1251.4635112936342,1262.1826210372708,1243.424071033384,1259.5028076171875,178719536,0.18135999,389.06,0.134,1259.1200997488838,1351.4198486328125,1360.0406713867187,18.072268657380988,1492.2165110918904,1210.6231861737347,281.59332491815576,0.0042733349795691655,0.00426423021290794,302996932.71428573,-32.767235479404235,-15.93734012842863
2015-05-07,1251.463508664846,1256.8229915570578,1240.744255007029,1246.1038818359375,163944631,0.18135999,389.06,0.134,1252.9948032924108,1343.514453125,1358.1380224609375,15.11625320097076,1489.4900341933676,1197.5388720566325,291.9511621367351,-0.010638265909544864,-0.010695256810266946,255306159.0,-34.732183169589916,-19.69630873666089
2015-05-08,1246.1039998084022,1256.8231105443335,1246.1039998084022,1248.7838134765625,147337094,0.18135999,389.06,0.134,1249.5493687220983,1335.8770385742187,1356.0270068359375,17.07321002304377,1485.020825057919,1186.7332520905184,298.2875729674006,0.0021506486575393335,0.002148339323167096,227401034.14285713,-35.66208002481835,-22.889462994292384
2015-05-11,1254.1431995956646,1264.8623082699226,1254.1431995956646,1262.1824951171875,94399780,0.18135999,389.06,0.134,1251.8463134765625,1329.1775512695312,1354.1315698242188,16.049369523569197,1478.9535873284472,1179.4015152106153,299.5520721178318,0.010729384458726843,0.010672233049486503,187161003.42857143,-34.91538552097518,-25.294647499628944
2015-05-12,1259.5031454405057,1305.0596979276854,1256.823331301644,1288.98095703125,186576422,0.18135999,389.06,0.134,1257.9716099330358,1323.951971435547,1352.9292822265625,23.595614306673866,1471.5569225723889,1176.347020298705,295.20990227368384,0.021231844061958993,0.021009588881737828,176882425.85714287,-31.794703286688673,-26.59465865704089
2015-05-13,1299.6995778518876,1305.0592041015625,1286.300656164381,1305.0592041015625,81381055,0.18135999,389.06,0.134,1266.393798828125,1319.5303039550781,1351.8913793945312,28.723356825026258,1463.6204247375056,1175.4401831726507,288.1802415648549,0.012473611020091147,0.012396456468872878,155334625.14285713,-27.704796319326306,-26.816686189497972
2015-05-15,1313.0987801522922,1315.778449619367,1259.502799950271,1264.8624267578125,146280526,0.18135999,389.06,0.134,1267.925083705357,1312.6968200683593,1350.2067211914064,25.961501398549387,1453.3342226505247,1172.059417486194,281.2748051643307,-0.030800730892069028,-0.03128504415898287,142662720.57142857,-27.391309607995936,-26.931610873197567
2015-05-18,1254.143427516735,1286.3009033203125,1254.143427516735,1286.3009033203125,53435622,0.18135999,389.06,0.134,1271.753383091518,1306.6672790527343,1349.055615234375,32.40737421028594,1440.4751794884332,1172.8593786170354,267.6158008713978,0.016949255594106427,0.016807219650580754,124765018.57142857,-25.123356822246706,-26.569960063007393
2015-05-19,1294.3400792072505,1315.7784423828125,1280.941156198785,1315.7784423828125,139255805,0.18135999,389.06,0.134,1281.7068917410713,1302.7815734863282,1348.441669921875,56.097459353640865,1430.3408834175177,1175.2222635551386,255.1186198623791,0.02291651897810998,0.02265787951272179,121238043.42857143,-20.70868007831541,-25.397704066068997
2015-05-20,1329.1777433696639,1345.2564825983068,1315.7786740651943,1337.217041015625,130016195,0.18135999,389.06,0.134,1294.3402099609375,1299.1638671875,1347.7849658203124,64.28575301654368,1417.7601052822702,1180.56762909273,237.19247618954023,0.016293471561966255,0.016162157409736515,118763629.28571428,-15.303689803064117,-23.378901213468023
2015-05-21,1345.25633751017,1366.6947021484373,1323.8179728719026,1366.6947021484375,217056849,0.18135999,389.06,0.134,1309.2705252511162,1296.7520568847656,1348.03216796875,76.47063866899201,1407.1114132809732,1186.392700488558,220.71871279241532,0.022044036404459844,0.021804579311607314,136286067.7142857,-8.543115453705013,-20.41174406151542
2015-05-22,1366.694704316911,1366.694704316911,1331.8574157007158,1350.615966796875,134274919,0.18135999,389.06,0.134,1318.0755266462054,1293.6703002929687,1348.0625805664063,71.4286214818114,1393.377755018608,1193.9628455673294,199.41490945127862,-0.011764686967972282,-0.011834438507451165,128814424.42857143,-4.431645886625574,-17.215724426537452
2015-05-25,1337.2169172921008,1342.576544517999,1318.4583659381642,1323.8179931640625,120460330,0.18135999,389.06,0.134,1320.7553536551338,1289.9185913085937,1347.6094262695312,64.35646511227893,1377.9217481560488,1201.9154344611386,176.0063136949102,-0.019841297816407866,-0.020040779424882884,134397178.0,-3.297636049660923,-14.432106751162147
2015-05-26,1307.7391310935411,1339.8966035182368,1307.7391310935411,1326.4976806640625,81987166,0.18135999,389.06,0.134,1329.5603899274554,1286.8368103027344,1347.1050805664063,63.63635526712541,1364.0086517854725,1209.6649688199964,154.3436829654761,0.002024211420178057,0.00202216546474028,125212412.28571428,-2.1578226611597984,-11.977249933161678
2015-05-27,1288.9807251500174,1321.1382011579178,1280.9412841796875,1280.9412841796875,160967980,0.18135999,389.06,0.134,1328.7947300502233,1286.4348266601562,1346.0039599609374,53.508797164041894,1363.6433895283567,1209.2262637919557,154.41712573640098,-0.03434336685878625,-0.034946960192507044,140574177.7142857,-4.874344396430615,-10.556668825815466
2015-05-28,1286.3009100379413,1294.340207062466,1267.5423583984375,1267.5423583984375,160285968,0.18135999,389.06,0.134,1321.9038609095983,1286.1668518066406,1344.3205078125,53.508797164041894,1363.6100305598147,1208.7236730534664,154.8863575063483,-0.010460218549229294,-0.010515311159209811,143578486.7142857,-8.015985483293207,-10.048532157311016
2015-05-29,1254.1431995956646,1272.9017477281277,1254.1431995956646,1262.1824951171875,347453101,0.18135999,389.06,0.134,1311.1846400669642,1286.9707824707032,1342.4774658203125,52.17386826393016,1362.9834544140083,1210.958110527398,152.02534388661024,-0.004228547666069504,-0.004237513256963516,174640901.85714287,-10.813602374543962,-10.201546200757605
2015-06-01,1256.822998046875,1262.1826249034589,1246.1038882704047,1256.822998046875,180903074,0.18135999,389.06,0.134,1295.4886823381696,1287.50673828125,1340.4224536132813,49.10715774354552,1362.449790726169,1212.5636858363307,149.8861048898384,-0.004246214070505627,-0.004255254839241419,169476076.85714287,-13.309773752220963,-10.823191711050278
2015-06-03,1248.7838360856097,1256.8231332989308,1205.9071044921875,1205.9071044921875,310101956,0.18135999,389.06,0.134,1274.8159877232142,1285.4968994140625,1337.1919458007812,37.19001419488104,1366.9852969590097,1204.0085018691152,162.9767950898945,-0.04051158646349695,-0.04135503912943593,194594225.0,-19.175451966988703,-12.493643762237962
2015-06-04,1208.586917058995,1213.9465444872517,1187.1485512826807,1192.5081787109375,208206646,0.18135999,389.06,0.134,1256.0574428013392,1282.41513671875,1334.0078100585938,32.500032264706945,1373.0452374582221,1191.785035979278,181.26020147894405,-0.011111076244046503,-0.011173265339296471,207129413.0,-24.62140530906322,-14.919196071603015
2015-06-05,1179.109056328402,1211.2666015625,1179.109056328402,1211.2666015625,109962849,0.18135999,389.06,0.134,1239.5958600725446,1280.0033264160156,1331.1988427734375,41.07142784323447,1375.6302601483915,1184.3763926836398,191.2538674647517,0.01573022574305516,0.015607788054612281,211125939.14285713,-27.111193650916448,-17.357595587465703
2015-06-08,1219.3061012141814,1219.3061012141814,1165.7102555226159,1179.1092529296875,183136663,0.18135999,389.06,0.134,1225.0484270368304,1276.6535949707031,1327.5371630859374,32.758603084765994,1381.5269043725257,1171.7802855688806,209.7466188036451,-0.026548530762204092,-0.026907307248380974,214292893.85714287,-31.31818163132857,-20.149712796238276
2015-06-09,1165.710027807289,1165.710027807289,1104.0748244989375,1122.8333740234375,399282146,0.18135999,389.06,0.134,1204.3757149832588,1270.3560729980468,1322.435615234375,21.428566263039272,1395.4524252188698,1145.2597207772237,250.19270444164613,-0.047727450841746455,-0.04890399403163873,248435205.0,-38.74659638193566,-23.869089513377755
2015-06-10,1122.8334359123812,1144.2717999701317,1101.395071854631,1114.7940673828125,209898475,0.18135999,389.06,0.134,1183.3202253069196,1262.9866516113282,1317.2256665039063,15.702409334436794,1406.1683728382923,1119.804930384364,286.3634424539282,-0.0071598394086006545,-0.007185594065212355,228784544.14285713,-44.76633500537355,-28.048538611776916
