Date,Open,High,Low,Close,Volume,ROE,EPS,DY,MA7,MA20,MA50,RSI,BB_upper,BB_lower,BB_width,Daily_Return,Log_Return,Volume_MA7,MACD,MACD_signal
2020-02-03,5366.265230735637,5453.218602529964,5275.1712221891985,5333.14013671875,149797000,0.22972,466.78,0.0546,5546.678641183035,5601.8673828125,5448.344697265625,13.559599819328483,5796.449936695524,5407.284828929476,389.1651077660481,-0.006172822094335562,-0.006191952727935897,88670285.71428572,1.0430057191097148,45.810171596947704
2020-02-04,5440.797290039063,5482.203662109376,5399.390917968751,5465.64111328125,113316500,0.22972,466.78,0.0546,5521.8349609375,5596.070556640625,5452.817119140625,33.5666238670793,5799.886840092067,5392.254273189183,407.6325669028847,0.02484483309377694,0.024541218783372714,94907857.14285715,-5.556365790267591,35.53686411950464
2020-02-05,5614.704224902489,5614.704224902489,5507.047654218518,5573.2978515625,123002500,0.22972,466.78,0.0546,5508.821637834822,5598.140893554688,5460.268193359375,42.77113568951521,5800.0444593310285,5396.237327778347,403.8071315526813,0.019697000964744804,0.019505525288047443,106811214.28571428,-2.075491231984415,28.01439304920683
2020-02-06,5581.57763671875,5614.702726550909,5531.890001970512,5581.57763671875,154693500,0.22972,466.78,0.0546,5502.90625,5598.140893554688,5467.8023046875,41.71772483413158,5800.0444593310285,5396.237327778347,403.8071315526813,0.0014856168424461913,0.0014845144054757978,117108142.85714285,1.3358376934593252,22.67868197805733
2020-02-07,5556.734259430474,5614.70317122781,5552.593622873521,5598.140625,82609000,0.22972,466.78,0.0546,5499.948590959822,5599.590087890625,5476.162998046875,45.28303985735026,5801.033250754258,5398.146925026992,402.886325727266,0.0029674384841105184,0.002963044329308491,122649285.71428572,5.314572096874144,19.205860001820692
2020-02-10,5598.14105391028,5618.84423828125,5490.4844951812365,5618.84423828125,66578500,0.22972,466.78,0.0546,5505.272391183035,5601.246337890625,5484.77265625,47.239313956655764,5802.75400310386,5399.73867267739,403.0153304264695,0.003698301751976718,0.00369147984851725,121876214.28571428,10.022819516891104,17.369251904834776
2020-02-11,5618.844250164201,5618.844250164201,5585.719155100594,5614.70361328125,77526500,0.22972,466.78,0.0546,5540.763602120535,5597.519799804688,5493.051845703125,46.296312471463544,5794.890315801477,5400.149283807898,394.7410319935789,-0.0007369175624748481,-0.0007371892196893038,109646214.28571428,13.267090919845941,16.548819707837012
2020-02-12,5631.26611328125,5631.26611328125,5598.141018497243,5631.26611328125,69971500,0.22972,466.78,0.0546,5583.35302734375,5596.07060546875,5502.48779296875,47.59037171545038,5791.921545108936,5400.219665828564,391.70187928037194,0.002949844041780336,0.00294550178906129,98242571.42857143,16.978932150995206,16.63484219646865
2020-02-13,5647.829174912556,5647.829174912556,5581.578979312409,5622.9853515625,49737000,0.22972,466.78,0.0546,5605.830775669643,5593.58623046875,5511.262822265625,48.76550848515596,5786.585609915859,5400.5868510216405,385.99875889421855,-0.0014704973183952141,-0.0014715795606632665,89159785.71428572,19.03300417902119,17.11447459297916
2020-02-14,5614.703854498035,5627.125765680553,5527.750476220411,5531.89111328125,147028500,0.22972,466.78,0.0546,5599.91552734375,5585.511987304688,5515.821953125,41.011259774343486,5774.401282771347,5396.622691838029,377.7785909333179,-0.016200333556966706,-0.01633299367052483,92592071.42857143,13.158642695020717,16.32330821338747
2020-02-17,5531.891017368861,5589.859935215541,5531.891017368861,5565.01611328125,115319000,0.22972,466.78,0.0546,5597.549595424107,5580.75029296875,5521.8691015625,46.022707094999575,5766.48177649741,5395.01880944009,371.4629670573195,0.005988006510191823,0.00597014964842054,86967142.85714285,11.048716829264777,15.268389936562933
2020-02-18,5536.0317142136155,5565.016173450336,5523.609803112164,5544.31298828125,98436500,0.22972,466.78,0.0546,5589.859933035715,5575.160473632813,5527.667294921875,45.000013101845745,5758.049935905562,5392.271011360063,365.77892454549874,-0.003720227323437686,-0.0037271645798986927,89228214.28571428,7.618198366587421,13.738351622567832
2020-02-19,5519.4691660783465,5598.141269720873,5519.4691660783465,5544.31298828125,74594000,0.22972,466.78,0.0546,5579.212611607143,5569.156567382813,5533.878271484375,47.36849364287112,5747.540635998078,5390.772498767547,356.76813723053056,0.0,0.0,90373285.71428572,4.84365315091145,11.959411928236555
2020-02-20,5540.172595390684,5544.313232606971,5436.656664983534,5461.50048828125,136724500,0.22972,466.78,0.0546,5557.326450892857,5559.012036132813,5537.190791015625,58.27345209330883,5737.668509224929,5380.355563040696,357.3129461842327,-0.014936476381300468,-0.01504914890605094,98830142.85714285,-3.9914595183618076,8.769237638916884
2020-02-21,5465.641076743197,5515.328722895409,5461.500439563847,5478.06298828125,98261000,0.22972,466.78,0.0546,5535.440290178572,5550.937841796875,5540.834560546875,62.963027666089616,5728.864011486715,5373.011672107034,355.8523393796804,0.0030325915076887533,0.003028002477490982,102871500.0,-9.546844549634443,5.1060212012066195
